,EVENT_ID,osm,forest,forest_year
4014,176455,13,0,8
4015,169217,1,0,8
4016,169625,23,0,8
4017,193432,303,0,8
4018,185121,2,0,6
4019,185115,25,0,7
4020,176457,9,0,6
4021,176458,14,0,8
4022,176486,0,0,8
4023,193340,9,0,8
4024,173308,9,0,8
4025,193434,68,0,8
4026,193414,411,0,8
4027,187089,9,0,8
4028,180878,0,0,7
4029,188431,39,0,8
4030,193190,31,0,8
4031,176454,38,0,7
4032,173210,3,0,8
4033,193347,2,0,8
4034,192261,445,0,8
4035,170974,2,0,8
4036,189104,174,0,8
4037,188347,282,0,8
4038,172023,7,0,8
4039,172942,4,0,8
4040,193286,21,0,8
4041,168854,0,0,8
4042,173316,6,0,8
4043,170153,3,0,8
4044,170967,159,0,8
4045,189851,6,0,8
4046,171772,17,0,8
4047,171792,9,0,8
4048,172941,12,0,8
4049,169214,5,0,8
4050,168841,66,0,8
4051,168839,322,0,8
4052,192563,3,0,8
4053,192681,8,0,0
4054,192683,11,0,0
4055,176479,5,0,0
4056,192760,63,0,6
4057,192761,1,0,8
4058,193367,68,0,8
4059,192263,19,0,8
4060,171024,214,0,8
4061,192696,16,0,8
4062,191614,1,0,0
4063,228569,4,0,0
4064,194661,110,0,8
4065,194917,926,0,7
4066,195045,419,0,7
4067,193370,646,0,7
4068,195137,182,0,8
4069,194428,9,0,8
4070,171730,9,0,8
4071,170966,4,0,8
4072,176495,12,0,0
4073,176496,3,0,7
4074,228521,4,0,8
4075,189284,5,0,8
4076,189075,4,0,8
4077,194427,62,0,8
4078,174360,5,0,8
4079,175333,120,0,8
4080,174362,222,0,8
4081,171719,21,0,8
4082,172949,451,0,8
4083,192659,3,0,0
4084,192666,3,0,8
4085,192669,3,0,8
4086,176497,5,0,8
4087,192843,9,0,8
4088,189926,0,0,4
4089,191493,0,0,8
4090,185776,3,0,8
4091,187500,21,0,8
4092,192535,69,0,8
4093,192844,17,0,8
4094,193360,451,0,8
4095,192750,56,0,8
4096,187727,1320,0,8
4097,192621,8,0,0
4098,175259,305,0,8
4099,176459,12,0,7
4100,176460,1,0,7
4101,176461,7,0,8
4102,185127,795,0,8
4103,188971,301,0,8
4104,188972,33,0,8
4105,188973,43,0,8
4106,184921,6,0,0
4107,185651,25,0,8
4108,185655,3,0,8
4109,185767,1,0,8
4110,185775,0,0,8
4111,191372,37,0,8
4112,190308,6,0,6
4113,189738,2503,0,8
4114,189742,2928,0,8
4115,189757,3486,0,8
4116,188861,34,0,8
4117,189339,500,0,8
4118,184927,4,0,8
4119,188494,2,0,8
4120,188333,2,0,8
4121,187200,1,0,8
4122,188789,12,0,8
4123,191468,1,0,0
4124,188981,4,0,7
4125,189762,2242,0,8
4126,189272,38,0,7
4127,190306,0,0,0
4128,188960,46,0,8
4129,188951,55,0,8
4130,188963,9,0,8
4131,184928,5,0,7
4132,190960,476,0,8
4133,186747,1407,0,8
4134,188987,4,0,7
4135,188979,95,0,8
4136,188935,160,0,8
4137,190310,306,0,7
4138,190311,50,0,7
4139,188964,21,0,8
4140,188765,3,0,8
4141,188988,15,0,7
4142,189044,6,0,6
4143,190939,322,0,8
4144,188976,121,0,8
4145,184923,7,0,4
4146,189954,184,0,8
4147,189045,20,0,8
4148,189061,7,0,8
4149,189274,597,0,8
4150,190293,8,0,0
4151,189765,2366,0,8
4152,184926,15,0,8
4153,184925,5,0,8
4154,187152,46,0,8
4155,190944,37,0,8
4156,190945,165,0,8
4157,190949,78,0,8
4158,188425,19,0,8
4159,188485,7,0,8
4160,191215,11,0,8
4161,188984,4,0,7
4162,188986,3,0,6
4163,187436,35,0,8
4164,187945,25,0,8
4165,192600,10,0,8
4166,181054,0,0,2
4167,194072,49,0,8
4168,194268,66,0,8
4169,193362,17,0,8
4170,193354,6,0,8
4171,193358,3,0,8
4172,193869,3,0,8
4173,193812,612,0,8
4174,193907,9,0,8
4175,191622,33,0,5
4176,191149,12,0,7
4177,193871,7,0,8
4178,193872,1,0,8
4179,193908,373,0,8
4180,194916,131,0,8
4181,193906,4,0,7
4182,191417,3,0,8
4183,191427,2,0,8
4184,195522,141,0,5
4185,191162,2,0,8
4186,171763,1,0,8
4187,193433,31,0,8
4188,193504,60,0,8
4189,180902,9,0,5
4190,194702,17,0,8
4191,194050,10,0,8
4192,194656,12,0,8
4193,195002,3,0,8
4194,193344,14,0,8
4195,193298,915,0,8
4196,193666,31,0,8
4197,180898,38,0,8
4198,193903,140,0,8
4199,193904,28,0,8
4200,193905,42,0,8
4201,194277,92,0,8
4202,191829,4,0,8
4203,192026,99,0,0
4204,192122,2,0,7
4205,192373,213,0,8
4206,193669,4,0,8
4207,193900,16,0,8
4208,194805,34,0,8
4209,194431,29,0,8
4210,188529,0,0,0
4211,191567,5,0,8
4212,192117,692,0,8
4213,180869,1,0,7
4214,193670,5,0,8
4215,193672,1,0,8
4216,193673,5,0,8
4217,195674,7,0,8
4218,180896,9,0,5
4219,166407,124,0,8
4220,194696,8,0,0
4221,194700,1,0,2
4222,194701,1,0,6
4223,195034,17,0,8
4224,192235,51,0,8
4225,192601,5,0,8
4226,193348,54,0,8
4227,193377,36,0,8
4228,182248,4,0,8
4229,182255,0,0,8
4230,193959,38,0,8
4231,193914,3,0,8
4232,190806,23,0,8
4233,192619,19,0,8
4234,192620,279,0,8
4235,159200,1,0,0
4236,193284,249,0,8
4237,193285,156,0,8
4238,159205,44,0,8
4239,182258,5,0,8
4240,186973,184,0,8
4241,191391,10,0,8
4242,194051,174,0,8
4243,194052,522,0,8
4244,176444,6,0,8
4245,192408,31,0,8
4246,194071,673,0,2
4247,191411,12,0,8
4248,191415,8,0,8
4249,191367,0,0,8
4250,191921,396,0,8
4251,188448,6,0,8
4252,173424,1464,0,6
4253,193437,1104,0,8
4254,177669,422,0,7
4255,191394,30,0,8
4256,187466,285,0,8
4257,180119,9,0,0
4258,173867,8,0,4
4259,182127,3,0,0
4260,192942,39,0,8
4261,171687,6,0,8
4262,170968,24,0,8
4263,193435,930,0,7
4264,191104,84,0,8
4265,176151,6,0,7
4266,192012,36,0,3
4267,192783,11,0,8
4268,192786,187,0,8
4269,192788,1448,0,8
4270,192799,109,0,8
4271,193436,35,0,8
4272,191107,128,0,8
4273,188447,5,0,8
4274,176152,18,0,8
4275,193125,2,0,8
4276,192800,63,0,8
4277,192803,77,0,8
4278,191650,29,0,7
4279,189548,262,0,8
4280,189581,13,0,8
4281,187387,1,0,0
4282,187388,1,0,0
4283,192591,10,0,8
4284,192590,10,0,8
4285,192592,14,0,8
4286,182842,4,0,8
4287,181611,331,0,8
4288,167935,4,0,0
4289,171230,339,0,4
4290,184642,446,0,8
4291,178794,310,0,8
4292,186132,25,0,6
4293,184727,4,0,8
4294,184861,10,0,8
4295,186662,237,0,8
4296,186422,2,0,0
4297,186423,8,0,0
4298,184271,104,0,8
4299,184273,29,0,8
4300,186532,4,0,8
4301,178861,5,0,8
4302,187124,94,0,8
4303,186425,5,0,0
4304,186428,14,0,0
4305,185876,12,0,8
4306,186538,20,0,8
4307,186540,4,0,8
4308,178853,23,0,8
4309,178855,3,0,8
4310,186746,157,0,8
4311,186752,401,0,7
4312,183885,5,0,0
4313,168965,14,0,7
4314,185931,29,0,8
4315,175242,14,0,0
4316,186530,3,0,8
4317,178929,3,0,8
4318,188746,16,0,8
4319,168969,6,0,4
4320,181790,103,0,5
4321,181755,23,0,8
4322,185106,20,0,8
4323,185998,4,0,0
4324,186471,48,0,8
4325,178852,14,0,8
4326,178856,10,0,8
4327,183879,11,0,6
4328,181999,2,0,8
4329,184307,21,0,8
4330,184321,28,0,8
4331,184357,18,0,8
4332,184359,19,0,8
4333,184363,24,0,8
4334,185107,38,0,8
4335,185109,5,0,8
4336,185112,12,0,7
4337,186451,235,0,8
4338,186485,18,0,8
4339,186753,94,0,8
4340,179605,9,0,8
4341,179609,0,0,8
4342,168945,1,0,7
4343,184617,28,0,8
4344,184625,103,0,8
4345,184626,19,0,8
4346,186556,79,0,8
4347,186558,41,0,8
4348,186559,12,0,8
4349,186561,2,0,8
4350,186769,0,0,8
4351,176682,5,0,5
4352,186840,12,0,8
4353,184365,13,0,8
4354,184109,7,0,5
4355,186426,35,0,8
4356,186446,45,0,8
4357,186460,16,0,8
4358,186462,23,0,8
4359,186490,558,0,8
4360,185566,411,0,8
4361,183868,14,0,6
4362,181403,5,0,8
4363,188632,29,0,8
4364,168960,1,0,8
4365,184629,36,0,8
4366,184630,53,0,8
4367,184639,30,0,8
4368,186843,3,0,8
4369,178923,3,0,8
4370,178925,7,0,8
4371,183876,27,0,8
4372,184423,90,0,8
4373,184428,124,0,8
4374,184436,12,0,8
4375,184603,959,0,8
4376,186533,25,0,8
4377,176092,0,0,8
4378,171700,4,0,8
4379,171702,0,0,8
4380,171703,5,0,8
4381,171704,4,0,8
4382,171706,0,0,8
4383,171707,5,0,8
4384,185699,11,0,8
4385,185025,1,0,8
4386,179948,25,0,8
4387,176095,22,0,8
4388,172131,27,0,8
4389,182244,8,0,8
4390,184048,38,0,7
4391,181610,331,0,8
4392,177382,2,0,4
4393,180734,1,0,0
4394,180753,7,0,8
4395,179082,1,0,0
4396,181257,29,0,0
4397,177838,3,0,8
4398,177845,11,0,8
4399,176568,3,0,8
4400,186748,96,0,8
4401,180196,230,0,8
4402,180210,2041,0,8
4403,180519,712,0,8
4404,174690,3,0,8
4405,181259,9,0,0
4406,177381,4,0,0
4407,184605,10,0,8
4408,184640,38,0,8
4409,186749,396,0,8
4410,186751,599,0,8
4411,176529,101,0,8
4412,173946,5,0,8
4413,176093,0,0,8
4414,176094,1,0,8
4415,172133,10,0,8
4416,172134,18,0,8
4417,184093,183,0,7
4418,180537,59,0,8
4419,172136,25,0,8
4420,172137,11,0,8
4421,186564,6,0,8
4422,187849,196,0,7
4423,186941,4,0,8
4424,187615,47,0,8
4425,187209,1,0,8
4426,186848,3,0,8
4427,189156,95,0,8
4428,189132,33,0,8
4429,189134,386,0,8
4430,189133,97,0,8
4431,188197,4,0,8
4432,161229,1542,0,8
4433,189809,1491,0,8
4434,189097,0,0,6
4435,189100,590,0,8
4436,182769,3,0,8
4437,182773,1,0,8
4438,188139,30,0,8
4439,188285,189,0,8
4440,188132,6,0,8
4441,188134,83,0,8
4442,189135,220,0,8
4443,188201,8,0,8
4444,189814,1701,0,8
4445,187156,1504,0,8
4446,189144,84,0,8
4447,189145,112,0,8
4448,189146,14,0,8
4449,189147,2,0,8
4450,198811,6,0,8
4451,198814,1,0,8
4452,198815,1,0,8
4453,188141,10,0,8
4454,188167,12,0,8
4455,182787,4,0,8
4456,189140,2516,0,8
4457,196236,92,0,8
4458,186750,158,0,8
4459,187750,11,0,8
4460,187094,12,0,8
4461,187546,6,0,8
4462,189141,1652,0,8
4463,189142,54,0,8
4464,189143,289,0,8
4465,215426,40,0,8
4466,182779,3,0,8
4467,198366,15,0,8
4468,198368,172,0,8
4469,197142,11,0,8
4470,186997,4,0,8
4471,186998,10,0,8
4472,187001,16,0,8
4473,187002,17,0,8
4474,189308,87,0,6
4475,191653,107,0,8
4476,189320,77,0,8
4477,164162,3,0,8
4478,198816,63,0,8
4479,197800,17,0,8
4480,188200,11,0,8
4481,181419,8,0,7
4482,186542,4,0,8
4483,197801,4,0,8
4484,196224,9,0,8
4485,163456,0,-1,-1
4486,188288,16,0,7
4487,170958,249,0,4
4488,188192,7,0,8
4489,188181,4,0,8
4490,186850,5,0,8
4491,186849,9,0,8
4492,189139,92,0,8
4493,186942,3065,0,8
4494,185498,32,0,8
4495,198272,1,0,8
4496,196378,3,0,8
4497,196385,3,0,8
4498,192767,3,0,8
4499,192768,3,0,8
4500,196235,1,0,8
4501,189363,8,0,0
4502,189370,3,0,8
4503,189126,24,0,8
4504,187096,34,0,8
4505,189138,520,0,8
4506,189129,10,0,8
4507,189128,6,0,8
4508,189130,284,0,8
4509,182797,220,0,8
4510,186920,3,0,8
4511,186527,189,0,8
4512,186536,16,0,8
4513,186802,1,0,8
4514,186803,5,0,8
4515,187323,15,0,7
4516,197332,1,0,8
4517,193950,68,0,8
4518,196858,5,0,0
4519,196815,54,0,7
4520,181413,0,0,8
4521,188558,15,0,8
4522,188824,6,0,8
4523,171134,6,0,8
4524,198064,3,0,8
4525,187885,182,0,7
4526,188205,8,0,8
4527,175323,2,0,8
4528,175647,3,0,8
4529,188845,6,0,8
4530,188865,4,0,8
4531,188873,1,0,8
4532,182574,11,0,8
4533,187390,11,0,0
4534,189701,16,0,2
4535,188292,259,0,8
4536,187521,4,0,8
4537,187522,33,0,8
4538,187523,6,0,8
4539,189546,505,0,8
4540,197477,30,0,8
4541,186937,4,0,8
4542,188199,6,0,8
4543,186568,181,0,8
4544,189303,15,0,8
4545,189328,78,0,8
4546,189300,3,0,8
4547,189378,181,0,7
4548,182776,4,0,8
4549,188043,7,0,8
4550,182782,24,0,8
4551,186671,84,0,8
4552,189815,7796,0,8
4553,189816,2461,0,8
4554,188140,10,0,8
4555,188947,0,0,8
4556,188949,109,0,8
4557,189329,34,0,8
4558,189330,34,0,8
4559,189331,77,0,8
4560,189385,34,0,8
4561,189388,78,0,8
4562,188629,9,0,8
4563,188859,24,0,8
4564,186704,17,0,0
4565,186638,23,0,8
4566,187883,80,0,7
4567,187488,960,0,8
4568,189342,26,0,0
4569,189347,5,0,7
4570,189151,135,0,8
4571,189296,7,0,8
4572,189299,370,0,8
4573,189547,264,0,8
4574,187090,25,0,8
4575,197478,5,0,8
4576,189770,733,0,8
4577,189772,212,0,8
4578,189773,406,0,8
4579,188711,143,0,7
4580,189340,12,0,8
4581,189341,5,0,6
4582,189343,119,0,8
4583,189345,7,0,7
4584,189382,18,0,8
4585,189728,20,0,2
4586,195815,465,0,8
4587,195817,70,0,8
4588,195818,74,0,8
4589,197808,12,0,8
4590,197827,6,0,8
4591,197055,2,0,8
4592,197080,46,0,8
4593,197081,4,0,8
4594,197088,0,0,8
4595,197090,10,0,8
4596,197096,13,0,8
4597,197107,24,0,8
4598,196433,19,0,8
4599,196563,6,0,8
4600,198000,0,0,8
4601,198007,6,0,8
4602,198042,6,0,8
4603,196414,66,0,8
4604,196413,18,0,8
4605,196415,18,0,8
4606,178361,423,0,8
4607,197963,5,0,8
4608,192518,208,0,8
4609,197928,6,0,8
4610,198312,361,0,8
4611,198230,5,0,8
4612,198288,18,0,8
4613,198289,169,0,8
4614,196640,9,0,8
4615,197999,17,0,8
4616,198006,17,0,8
4617,198010,30,0,8
4618,196405,16,0,8
4619,197629,1,0,8
4620,197631,7,0,8
4621,197638,8,0,8
4622,196786,13,0,8
4623,192558,2,0,7
4624,187611,901,0,6
4625,197098,4,0,4
4626,197100,11,0,8
4627,196446,11,0,8
4628,198081,92,0,8
4629,196438,34,0,8
4630,191776,10,0,0
4631,198072,5,0,8
4632,196877,134,0,8
4633,196795,2,0,8
4634,196617,10,0,8
4635,196616,21,0,8
4636,197567,2,0,8
4637,192050,14,0,8
4638,197843,17,0,8
4639,196619,148,0,8
4640,196620,3,0,8
4641,196621,7,0,8
4642,198122,497,0,8
4643,198124,39,0,8
4644,198125,37,0,8
4645,198119,11,0,8
4646,198130,40,0,8
4647,196493,6,0,8
4648,196494,16,0,8
4649,196927,4,0,8
4650,196929,3,0,8
4651,196930,3,0,8
4652,199870,3,0,8
4653,199871,44,0,8
4654,198082,13,0,8
4655,198084,105,0,8
4656,198131,6,0,8
4657,198135,17,0,8
4658,198796,4,0,8
4659,198797,3,0,8
4660,197887,11,0,8
4661,198353,355,0,8
4662,198354,34,0,8
4663,196469,8,0,8
4664,197706,13,0,8
4665,197707,10,0,8
4666,198359,42,0,8
4667,198360,7,0,8
4668,197574,0,0,8
4669,197580,2,0,8
4670,198375,74,0,8
4671,169598,6,0,0
4672,197643,190,0,8
4673,197625,15,0,8
4674,196623,8,0,8
4675,196624,19,0,8
4676,196625,14,0,8
4677,196626,1141,0,8
4678,196628,5,0,8
4679,197511,421,0,8
4680,197085,44,0,8
4681,196932,18,0,8
4682,196923,40,0,8
4683,198073,0,0,8
4684,198075,2,0,8
4685,198076,2,0,8
4686,198077,3,0,8
4687,199872,8,0,8
4688,199875,15,0,8
4689,199877,8,0,8
4690,199879,288,0,8
4691,198729,5,0,8
4692,199085,6,0,8
4693,198279,5,0,8
4694,192394,1,0,8
4695,198355,28,0,8
4696,198356,16,0,8
4697,198357,295,0,8
4698,198358,28,0,8
4699,197702,10,0,8
4700,195896,3,0,6
4701,195898,15,0,7
4702,197708,1,0,8
4703,198215,13,0,8
4704,198216,30,0,8
4705,197339,24,0,8
4706,197340,65,0,8
4707,197333,12,0,8
4708,196548,19,0,8
4709,196549,4,0,8
4710,196550,4,0,8
4711,197590,5,0,8
4712,262539,48,0,8
4713,262541,35,0,8
4714,195856,0,0,8
4715,195857,7,0,8
4716,196234,199,0,8
4717,195860,12,0,7
4718,197621,2,0,8
4719,199866,5,0,8
4720,199869,6,0,8
4721,197851,4,0,8
4722,198080,71,0,8
4723,198297,5,0,8
4724,198298,7,0,8
4725,198730,7,0,8
4726,198732,8,0,8
4727,198760,4,0,8
4728,198282,5,0,8
4729,196481,385,0,8
4730,194030,16,0,8
4731,197342,9,0,8
4732,197343,5,0,8
4733,197344,3,0,8
4734,196483,55,0,8
4735,197841,3,0,8
4736,196418,8,0,8
4737,196618,194,0,8
4738,192546,2,0,8
4739,192550,5,0,8
4740,192555,7,0,8
4741,192557,11,0,8
4742,198070,8,0,8
4743,197074,1356,0,8
4744,196488,39,0,8
4745,196489,42,0,8
4746,196490,257,0,8
4747,196491,101,0,8
4748,196492,149,0,8
4749,198727,5,0,8
4750,198728,5,0,8
4751,197835,2,0,8
4752,197836,2,0,8
4753,197837,8,0,8
4754,197005,22,0,8
4755,197910,1,0,8
4756,192541,3,0,8
4757,198067,38,0,8
4758,192559,6,0,8
4759,192560,0,0,8
4760,195827,346,0,8
4761,195828,50,0,8
4762,195829,1596,0,8
4763,195830,4,0,8
4764,195855,19,0,8
4765,198277,31,0,8
4766,197831,7,0,8
4767,197833,2,0,8
4768,189040,7,0,8
4769,197290,541,0,8
4770,197293,649,0,8
4771,198058,5,0,8
4772,198059,2,0,8
4773,198060,14,0,8
4774,198062,34,0,8
4775,198063,4,0,8
4776,198065,8,0,8
4777,192543,0,0,8
4778,198068,3,0,8
4779,198069,273,0,8
4780,198061,14,0,8
4781,198032,144,0,8
4782,198055,5,0,8
4783,197842,4,0,8
4784,197847,39,0,8
4785,197844,10,0,8
4786,196291,20,0,8
4787,196293,66,0,8
4788,196295,2,0,8
4789,196298,114,0,8
4790,197834,1,0,8
4791,196987,26,0,5
4792,196996,4,0,8
4793,192556,1,0,8
4794,197294,404,0,8
4795,198159,26,0,8
4796,198160,4,0,8
4797,192384,2,0,8
4798,192385,11,0,8
4799,192387,4,0,8
4800,192392,1,0,8
4801,198066,2,0,8
4802,198074,87,0,8
4803,198078,10,0,8
4804,197059,63,0,7
4805,197060,10,0,8
4806,197061,4,0,3
4807,195735,7,0,8
4808,195819,160,0,8
4809,195825,4314,0,8
4810,197608,16,0,8
4811,195809,27,0,8
4812,198322,982,0,8
4813,197849,3,0,8
4814,196789,3,0,8
4815,196790,5,0,8
4816,196765,23,0,8
4817,196766,4,0,8
4818,196767,4,0,8
4819,196768,4,0,8
4820,196760,583,0,8
4821,192381,0,0,8
4822,192382,147,0,8
4823,198148,9,0,8
4824,199880,7,0,8
4825,199882,14,0,8
4826,201336,11,0,8
4827,201337,25,0,8
4828,195852,6,0,8
4829,198207,2,0,8
4830,178372,297,0,8
4831,195816,2,0,8
4832,195734,12,0,8
4833,197423,13,0,8
4834,197424,168,0,8
4835,197640,4,0,8
4836,197670,8,0,8
4837,198283,215,0,8
4838,198473,343,0,8
4839,197428,14,0,8
4840,196461,481,0,8
4841,201338,41,0,8
4842,201339,33,0,8
4843,198761,4,0,8
4844,198795,5,0,8
4845,196792,12,0,8
4846,196787,4,0,8
4847,197671,2,0,8
4848,197840,1,0,8
4849,198475,338,0,8
4850,196631,8,0,8
4851,198141,23,0,7
4852,198144,11,0,8
4853,198145,7,0,8
4854,198146,20,0,8
4855,196460,141,0,8
4856,196560,25,0,8
4857,196568,16,0,8
4858,196570,6,0,8
4859,196572,10,0,8
4860,198284,226,0,8
4861,198134,234,0,8
4862,188812,1,0,8
4863,188826,28,0,8
4864,198016,21,0,8
4865,198020,14,0,8
4866,198029,11,0,8
4867,198002,16,0,8
4868,196194,12,0,8
4869,195635,656,0,7
4870,197929,1,0,8
4871,198259,4,0,8
4872,197917,2,0,8
4873,198291,33,0,8
4874,198293,180,0,8
4875,198294,42,0,8
4876,196472,5,0,8
4877,178366,1665,0,8
4878,178367,374,0,8
4879,195590,5,0,8
4880,197634,1340,0,8
4881,197635,36,0,8
4882,197637,216,0,8
4883,197642,890,0,8
4884,197705,1,0,8
4885,196187,622,0,8
4886,198001,4,0,8
4887,192402,1,0,8
4888,198150,185,0,8
4889,197583,6,0,8
4890,196409,40,0,8
4891,192769,17,0,8
4892,197932,9,0,8
4893,198262,1134,0,8
4894,198223,6,0,8
4895,196434,8,0,8
4896,196435,27,0,8
4897,198021,136,0,8
4898,198026,11,0,8
4899,198027,10,0,8
4900,198028,80,0,8
4901,196484,55,0,8
4902,194574,327,0,8
4903,194577,44,0,8
4904,194591,116,0,8
4905,194602,10,0,8
4906,180572,43,0,8
4907,192529,176,0,8
4908,198227,6,0,8
4909,196347,11,0,8
4910,197115,1,0,8
4911,197116,0,0,8
4912,197120,6,0,8
4913,196205,31,0,8
4914,188821,6,0,8
4915,192403,2,0,8
4916,196406,35,0,8
4917,196412,25,0,8
4918,198824,0,0,8
4919,198860,2,0,8
4920,179940,10,0,8
4921,198044,981,0,6
4922,198224,14,0,8
4923,198225,26,0,8
4924,198226,3,0,8
4925,198228,31,0,8
4926,198229,20,0,8
4927,196054,10,0,8
4928,196853,1,0,8
4929,197992,110,0,8
4930,198005,5,0,8
4931,197627,10,0,8
4932,197633,1995,0,8
4933,192519,95,0,7
4934,192520,424,0,7
4935,198316,12,0,7
4936,197390,1587,0,8
4937,192530,660,0,8
4938,190182,628,0,8
4939,197904,3,0,8
4940,197570,357,0,8
4941,197054,4,0,8
4942,198311,200,0,8
4943,188834,8,0,8
4944,197979,4,0,8
4945,198004,4,0,8
4946,195820,5,0,7
4947,198861,2,0,8
4948,197829,3,0,8
4949,196928,4,0,8
4950,196559,12,0,8
4951,198046,981,0,6
4952,198048,8,0,8
4953,198049,6,0,0
4954,198050,2,0,7
4955,196419,12,0,8
4956,196425,337,0,8
4957,198315,256,0,8
4958,198318,140,0,8
4959,198346,529,0,8
4960,196641,12,0,8
4961,196808,0,0,8
4962,198041,1019,0,8
4963,198043,12,0,8
4964,198045,223,0,8
4965,198047,109,0,8
4966,198314,265,0,8
4967,196381,6,0,8
4968,196383,2,0,8
4969,198267,0,0,8
4970,198817,5,0,8
4971,198818,3,0,8
4972,195859,31,0,8
4973,195264,12,0,8
4974,197830,8,0,8
4975,197832,3,0,8
4976,197895,34,0,8
4977,198149,9,0,8
4978,198217,17,0,8
4979,198219,3,0,8
4980,192770,3,0,8
4981,192773,7,0,8
4982,192771,1,0,8
4983,197860,31,0,8
4984,197959,5,0,8
4985,197985,11,0,8
4986,196479,129,0,8
4987,180628,8,0,8
4988,198030,120,0,8
4989,198347,23,0,8
4990,198349,21,0,8
4991,198350,5,0,8
4992,198351,39,0,8
4993,198352,10,0,8
4994,196867,4,0,8
4995,198051,6,0,8
4996,198056,3,0,8
4997,198057,9,0,8
4998,198819,3,0,8
