,EVENT_ID,forest,forest_year
2534,164399,0,5
2535,161243,0,8
2536,162452,0,8
2537,162467,0,8
2538,164401,0,8
2539,164402,0,6
2540,157694,0,6
2541,157698,0,8
2542,162740,0,8
2543,162767,0,8
2544,162948,0,0
2545,163112,0,8
2546,163113,0,0
2547,162472,0,8
2548,164062,0,8
2549,162758,0,8
2550,158416,-1,-1
2551,161202,0,8
2552,159470,-1,-1
2553,163208,0,8
2554,163198,0,8
2555,163203,0,8
2556,157701,0,5
2557,157687,0,8
2558,157689,0,7
2559,157690,0,0
2560,159471,-1,-1
2561,159472,-1,-1
2562,159473,-1,-1
2563,157816,-1,-1
2564,161926,0,8
2565,168475,0,0
2566,168477,0,4
2567,161290,0,8
2568,168934,0,4
2569,163245,0,5
2570,157714,0,4
2571,166830,0,8
2572,166832,0,5
2573,166860,0,8
2574,168537,0,8
2575,166828,0,8
2576,166850,0,8
2577,166836,0,8
2578,168233,0,0
2579,168234,0,0
2580,167600,0,8
2581,168483,0,8
2582,167579,0,8
2583,168237,0,0
2584,157717,0,8
2585,161227,0,0
2586,162859,0,8
2587,162955,0,8
2588,162956,0,8
2589,161192,0,8
2590,166840,0,8
2591,168941,0,8
2592,168942,0,8
2593,163359,0,8
2594,157715,0,8
2595,161196,0,0
2596,161208,0,7
2597,161310,0,0
2598,167652,0,8
2599,166109,0,8
2600,166397,0,0
2601,168024,0,0
2602,167647,0,8
2603,167720,0,8
2604,162660,0,5
2605,168051,0,8
2606,167596,0,8
2607,167598,0,8
2608,168530,0,8
2609,169502,0,8
2610,169504,0,8
2611,164029,0,8
2612,164023,0,8
2613,166486,0,8
2614,166487,0,8
2615,165813,0,8
2616,159482,0,7
2617,166488,0,0
2618,166492,0,8
2619,166494,0,8
2620,178430,0,7
2621,166427,0,8
2622,168485,0,8
2623,168487,0,8
2624,167722,0,8
2625,167723,0,7
2626,165806,0,8
2627,165807,0,8
2628,165811,0,7
2629,182208,0,8
2630,168366,0,8
2631,162673,0,0
2632,162675,0,7
2633,162672,0,8
2634,168026,0,6
2635,165986,0,8
2636,162661,0,8
2637,168027,0,8
2638,168028,0,4
2639,168029,0,6
2640,162650,0,8
2641,162651,0,0
2642,166884,0,7
2643,162663,0,8
2644,162664,0,8
2645,162665,0,4
2646,162666,0,8
2647,162667,0,8
2648,162668,0,8
2649,162670,0,7
2650,162671,0,8
2651,167787,0,8
2652,162652,0,5
2653,162653,0,8
2654,162654,0,5
2655,162656,0,5
2656,162657,0,8
2657,162658,0,8
2658,162659,0,6
2659,168540,0,8
2660,168567,0,8
2661,168569,0,8
2662,159868,0,5
2663,166333,0,8
2664,167704,0,8
2665,167721,0,8
2666,167604,0,8
2667,167576,0,8
2668,167585,0,8
2669,166157,0,8
2670,169078,0,7
2671,166391,0,6
2672,167599,0,8
2673,168025,0,2
2674,168404,0,8
2675,166010,0,8
2676,228430,0,6
2677,166636,0,8
2678,168893,-1,-1
2679,166272,0,8
2680,167163,0,8
2681,165460,0,0
2682,165455,0,8
2683,165457,0,7
2684,166825,0,8
2685,166844,0,8
2686,167170,0,8
2687,165458,0,8
2688,165461,0,8
2689,165281,0,8
2690,165332,0,8
2691,167524,0,8
2692,165322,0,8
2693,165321,0,8
2694,165999,0,7
2695,176375,0,0
2696,166772,0,8
2697,165258,0,8
2698,165268,0,8
2699,165309,0,8
2700,165314,0,8
2701,165278,0,8
2702,165280,0,8
2703,167777,0,8
2704,166303,0,8
2705,166311,0,8
2706,166910,0,8
2707,166909,0,8
2708,166908,0,8
2709,165269,0,8
2710,165942,0,8
2711,165318,0,8
2712,165326,0,8
2713,166319,0,8
2714,164982,0,8
2715,164983,0,8
2716,166067,0,8
2717,166260,0,8
2718,167212,0,7
2719,166269,0,7
2720,166068,0,8
2721,166075,0,8
2722,166640,0,8
2723,166280,0,8
2724,166282,0,8
2725,166317,0,8
2726,166854,0,8
2727,166855,0,8
2728,166858,0,8
2729,166446,0,8
2730,166063,0,8
2731,165282,0,8
2732,167205,0,8
2733,167208,0,8
2734,167228,0,8
2735,167229,0,7
2736,165257,0,8
2737,159052,0,8
2738,166177,0,8
2739,158390,-1,-1
2740,158397,-1,-1
2741,167333,0,8
2742,165267,0,8
2743,165259,0,8
2744,165056,0,8
2745,159050,0,8
2746,159040,0,8
2747,159041,0,8
2748,165885,0,7
2749,166181,0,8
2750,166183,0,8
2751,166184,0,8
2752,166270,0,6
2753,165023,0,8
2754,165026,0,8
2755,165244,0,8
2756,166774,0,4
2757,164363,0,8
2758,166257,0,6
2759,164371,0,8
2760,164372,0,8
2761,167201,0,8
2762,167202,0,8
2763,166071,0,8
2764,165276,0,8
2765,166545,0,8
2766,167700,0,8
2767,167702,0,8
2768,165323,0,8
2769,166185,0,7
2770,166194,0,8
2771,166291,0,8
2772,174530,0,7
2773,162678,-1,-1
2774,172612,0,8
2775,168994,0,8
2776,171951,0,8
2777,176357,0,8
2778,169423,0,8
2779,174386,0,8
2780,172800,0,8
2781,172803,0,8
2782,175998,0,8
2783,159496,0,8
2784,159497,0,8
2785,159498,0,8
2786,175887,0,8
2787,170910,0,0
2788,176353,0,8
2789,176358,0,8
2790,163406,-1,-1
2791,174373,0,8
2792,174910,0,8
2793,174899,0,8
2794,174914,0,8
2795,174916,0,8
2796,172809,0,7
2797,176359,0,7
2798,175173,0,7
2799,172697,0,8
2800,163442,-1,-1
2801,171943,0,8
2802,171954,0,8
2803,170665,0,8
2804,176344,0,7
2805,175803,0,8
2806,174376,0,8
2807,174378,0,8
2808,174380,0,8
2809,173623,0,8
2810,173645,0,2
2811,173652,0,6
2812,173656,0,8
2813,173818,0,8
2814,173808,0,8
2815,173851,0,8
2816,175115,0,8
2817,171895,0,8
2818,169672,0,8
2819,175234,0,8
2820,176348,0,8
2821,176350,0,6
2822,168995,0,8
2823,173660,0,4
2824,176131,0,8
2825,168885,0,7
2826,175235,0,8
2827,175236,0,8
2828,175782,0,8
2829,174627,0,8
2830,159513,0,8
2831,174672,0,2
2832,176337,0,6
2833,176342,0,4
2834,176343,0,7
2835,176362,0,8
2836,159525,0,8
2837,159528,0,8
2838,159538,0,8
2839,172485,0,0
2840,172517,0,1
2841,163455,-1,-1
2842,163459,-1,-1
2843,163457,-1,-1
2844,175721,0,7
2845,176203,0,8
2846,175771,0,7
2847,174015,0,8
2848,168937,0,8
2849,168940,0,8
2850,168944,0,8
2851,168943,0,8
2852,172682,0,8
2853,174633,0,8
2854,175089,0,8
2855,175316,0,8
2856,175354,0,8
2857,166547,0,8
2858,173866,0,8
2859,175193,0,8
2860,175199,0,8
2861,175206,0,8
2862,175222,0,8
2863,175226,0,8
2864,158712,0,8
2865,159499,0,8
2866,159500,0,8
2867,159501,0,8
2868,174089,0,6
2869,174384,0,8
2870,174390,0,8
2871,174683,0,8
2872,175229,0,8
2873,175284,0,8
2874,175296,0,8
2875,175331,0,8
2876,193006,0,7
2877,176369,0,8
2878,176373,0,8
2879,174695,0,8
2880,174503,0,0
2881,175336,0,7
2882,175338,0,2
2883,175339,0,8
2884,172642,0,8
2885,171882,0,8
2886,172431,0,8
2887,171843,0,8
2888,171079,0,8
2889,169213,0,8
2890,174967,0,7
2891,175332,0,8
2892,175098,0,7
2893,171111,0,8
2894,169339,0,8
2895,169351,0,8
2896,171894,0,8
2897,172100,0,8
2898,172103,0,6
2899,172340,0,4
2900,171804,0,8
2901,175162,0,8
2902,173524,0,8
2903,163446,-1,-1
2904,176148,0,8
2905,171818,0,8
2906,175276,0,8
2907,172643,0,8
2908,176280,0,8
2909,170919,0,6
2910,170920,0,6
2911,176330,0,7
2912,174936,0,8
2913,174350,0,7
2914,158425,-1,-1
2915,171968,0,8
2916,175637,0,8
2917,175778,0,0
2918,176267,0,8
2919,176290,0,8
2920,174635,0,6
2921,170551,0,8
2922,176159,0,8
2923,176231,0,8
2924,176288,0,8
2925,172096,0,8
2926,171537,0,8
2927,161796,0,8
2928,185470,0,8
2929,174589,0,8
2930,172099,0,8
2931,172102,0,8
2932,179195,0,8
2933,175579,0,8
2934,169806,0,0
2935,189434,0,8
2936,177293,0,8
2937,177454,0,7
2938,172565,0,8
2939,173095,0,8
2940,172579,0,8
2941,172783,0,8
2942,172785,0,8
2943,172789,0,7
2944,172791,0,8
2945,172792,0,8
2946,172793,0,8
2947,169807,0,7
2948,163515,-1,-1
2949,163414,-1,-1
2950,175859,0,8
2951,172794,0,8
2952,177250,0,6
2953,177686,0,8
2954,177691,0,8
2955,183837,0,8
2956,163408,-1,-1
2957,169954,0,8
2958,169283,0,6
2959,169805,0,6
2960,171004,0,8
2961,177361,0,8
2962,164626,0,8
2963,177129,0,8
2964,177147,0,8
2965,177105,0,8
2966,177360,0,8
2967,168008,0,4
2968,176174,0,8
2969,177126,0,8
2970,177535,0,8
2971,176126,0,8
2972,176377,0,8
2973,176105,0,8
2974,176110,0,8
2975,176111,0,8
2976,176112,0,8
2977,161804,0,8
2978,161808,0,8
2979,177674,0,8
2980,179261,0,8
2981,176127,0,5
2982,162980,0,8
2983,165304,0,8
2984,176109,0,8
2985,165324,0,8
2986,176115,0,8
2987,172683,0,8
2988,177306,0,8
2989,177324,0,8
2990,164568,0,8
2991,174893,0,8
2992,165308,0,8
2993,165311,0,8
2994,165313,0,8
2995,165547,0,8
2996,165686,0,8
2997,169320,0,8
2998,169321,0,8
2999,174894,0,7
3000,174907,0,8
3001,177323,0,8
3002,192575,0,8
3003,179191,0,8
3004,169808,0,6
3005,170322,0,8
3006,171976,0,8
3007,171978,0,8
3008,171983,0,8
3009,169682,0,8
3010,175789,0,6
3011,175796,0,6
3012,175813,0,6
3013,175818,0,6
3014,176334,0,6
3015,176335,0,6
3016,164841,0,7
3017,164845,0,8
3018,170339,0,8
3019,176155,0,8
3020,159552,0,8
3021,159553,0,8
3022,159554,0,8
3023,176289,0,8
3024,176291,0,8
3025,174625,0,8
3026,175724,0,8
3027,175725,0,8
3028,170338,0,8
3029,176102,0,7
3030,176103,0,8
3031,168236,0,8
3032,168497,0,8
3033,174646,0,8
3034,174645,0,8
3035,176052,0,8
3036,171961,0,8
3037,172539,0,8
3038,168392,0,8
3039,158391,-1,-1
3040,159545,0,8
3041,175452,0,8
3042,175484,0,8
3043,168999,0,8
3044,175824,0,8
3045,175837,0,8
3046,175843,0,8
3047,175856,0,8
3048,175880,0,8
3049,173886,0,5
3050,173887,0,5
3051,173747,0,6
3052,171963,0,8
3053,171966,0,8
3054,161828,0,8
3055,172866,0,8
3056,160461,0,0
3057,172801,0,8
3058,175931,0,0
3059,165022,0,8
3060,165034,0,8
3061,165037,0,8
3062,175983,0,8
3063,174636,0,8
3064,176053,0,8
3065,176333,0,6
3066,171984,0,8
3067,171986,0,8
3068,159548,0,8
3069,159550,0,8
3070,175932,0,6
3071,175797,0,8
3072,175774,0,8
3073,175775,0,8
3074,170343,0,8
3075,176329,0,8
3076,176328,0,8
3077,193012,0,7
3078,174641,0,8
3079,176051,0,8
3080,176054,0,8
3081,176050,0,8
3082,166911,0,8
3083,159551,0,8
3084,170397,0,8
3085,170398,0,8
3086,176113,0,7
3087,176114,0,7
3088,172577,0,8
3089,172090,0,8
3090,172092,0,8
3091,172093,0,8
3092,176922,0,8
3093,176383,0,4
3094,165036,0,7
3095,177179,0,8
3096,177221,0,8
3097,192574,0,8
3098,161792,0,8
3099,172725,0,8
3100,169965,0,8
3101,169969,0,8
3102,177974,0,8
3103,169769,0,8
3104,171503,0,8
3105,158428,0,8
3106,169778,0,8
3107,169780,0,8
3108,170355,0,7
3109,170356,0,7
3110,177921,0,8
3111,179136,0,8
3112,169772,0,8
3113,169774,0,8
3114,169781,0,8
3115,170071,0,6
3116,170073,0,6
3117,170075,0,6
3118,173993,0,8
3119,170058,0,0
3120,170060,0,8
3121,170063,0,4
3122,172653,0,8
3123,172661,0,8
3124,171435,0,8
3125,178107,0,8
3126,170466,0,8
3127,170059,0,5
3128,170046,0,8
3129,170257,0,8
3130,170270,0,7
3131,170283,0,6
3132,169279,0,0
3133,169281,0,6
3134,168105,0,8
3135,170319,0,7
3136,170594,0,8
3137,171348,0,8
3138,173136,0,8
3139,171031,0,8
3140,177056,0,8
3141,177540,0,7
3142,177231,0,8
3143,177252,0,8
3144,171356,0,8
3145,171284,0,8
3146,171842,0,8
3147,169726,0,8
3148,169847,0,8
3149,177529,0,7
3150,178017,0,8
3151,173722,0,8
3152,177165,0,8
3153,177299,0,8
3154,177322,0,8
3155,172001,0,8
3156,169791,0,8
3157,169792,0,8
3158,192540,0,8
3159,169258,0,8
3160,169260,0,7
3161,171409,0,8
3162,175539,0,8
3163,177276,0,8
3164,171227,0,8
3165,176697,0,8
3166,176717,0,8
3167,177321,0,8
3168,176986,0,8
3169,176987,0,8
3170,174678,0,8
3171,176966,0,8
3172,176969,0,8
3173,176970,0,8
3174,177920,0,8
3175,175667,0,7
3176,178002,0,1
3177,176999,0,8
3178,177132,0,8
3179,157707,0,7
3180,157710,0,8
3181,163345,0,8
3182,163346,0,8
3183,158573,0,8
3184,169427,0,8
3185,172619,0,8
3186,174445,0,8
3187,171094,0,8
3188,171097,0,8
3189,169957,0,8
3190,173997,0,8
3191,173934,0,8
3192,175655,0,7
3193,175654,0,2
3194,172620,0,8
3195,173945,0,8
3196,174012,0,8
3197,173627,0,0
3198,171088,0,8
3199,171089,0,8
3200,171096,0,8
3201,171099,0,8
3202,174257,0,6
3203,174260,0,8
3204,174289,0,0
3205,174332,0,0
3206,174334,0,0
3207,173915,0,8
3208,173921,0,8
3209,173925,0,8
3210,173930,0,8
3211,173933,0,8
3212,173980,0,8
3213,172624,0,7
3214,173963,0,8
3215,174027,0,8
3216,174534,0,8
3217,171090,0,8
3218,171091,0,8
3219,169219,0,8
3220,174059,0,8
3221,175324,0,8
3222,174014,0,8
3223,174293,0,0
3224,174425,0,8
3225,171084,0,7
3226,171085,0,8
3227,173893,0,8
3228,173894,0,8
3229,175079,0,8
3230,174254,0,8
3231,174251,0,0
3232,174256,0,6
3233,174307,0,0
3234,174310,0,5
3235,170491,0,8
3236,171479,0,8
3237,172094,0,0
3238,171067,0,8
3239,171068,0,8
3240,174246,0,0
3241,174345,0,6
3242,174597,0,7
3243,174596,0,8
3244,170561,0,8
3245,173746,0,7
3246,171078,0,8
3247,174181,0,8
3248,173892,0,8
3249,174248,0,0
3250,174250,0,0
3251,174339,0,6
3252,175232,0,7
3253,174707,0,8
3254,174708,0,7
3255,174304,0,7
3256,174598,0,8
3257,174567,0,8
3258,175084,0,7
3259,169779,0,8
3260,174243,0,0
3261,174245,0,0
3262,174247,0,0
3263,175281,0,8
3264,174340,0,5
3265,174343,0,6
3266,174578,0,7
3267,174580,0,8
3268,174218,0,6
3269,169441,0,8
3270,174227,0,6
3271,174229,0,0
3272,174232,0,0
3273,174238,0,0
3274,175301,0,7
3275,174335,0,8
3276,174336,0,0
3277,174337,0,0
3278,171112,0,8
3279,174001,0,3
3280,174223,0,7
3281,174225,0,8
3282,174231,0,3
3283,174233,0,0
3284,174314,0,0
3285,174241,0,0
3286,174320,0,7
3287,174325,0,5
3288,175080,0,8
3289,175132,0,8
3290,175645,0,8
3291,167356,0,5
3292,171478,0,8
3293,174217,0,0
3294,174224,0,8
3295,174242,0,0
3296,174282,0,6
3297,174313,0,7
3298,174315,0,0
3299,174317,0,5
3300,175227,0,7
3301,174331,0,0
3302,172659,0,8
3303,172410,0,8
3304,174570,0,8
3305,174576,0,5
3306,171104,0,7
3307,171109,0,8
3308,171110,0,8
3309,160982,0,8
3310,169784,0,8
3311,174501,0,8
3312,157702,0,7
3313,156767,0,6
3314,162843,0,8
3315,157705,0,0
3316,156777,0,8
3317,156779,0,8
3318,157709,0,7
3319,162845,0,8
3320,163122,0,8
3321,163123,0,8
3322,164216,0,8
3323,173663,0,6
3324,174220,0,8
3325,159325,0,7
3326,157712,0,4
3327,164236,0,8
3328,163106,0,5
3329,157713,0,8
3330,156739,0,8
3331,156742,0,8
3332,156743,0,8
3333,157706,0,0
3334,162760,0,8
3335,173914,0,0
3336,173929,0,8
3337,172085,0,8
3338,179147,0,8
3339,179149,0,8
3340,184207,0,8
3341,169759,0,7
3342,169787,0,7
3343,169789,0,8
3344,183830,0,8
3345,181007,0,8
3346,176068,0,8
3347,176069,0,8
3348,173743,0,8
3349,180335,0,8
3350,180383,0,8
3351,180390,0,8
3352,180994,0,8
3353,182161,0,8
3354,176071,0,8
3355,176066,0,8
3356,176072,0,8
3357,176073,0,8
3358,180391,0,8
3359,182508,0,8
3360,182176,0,8
3361,182535,0,8
3362,183465,0,8
3363,184360,0,8
3364,179198,0,8
3365,176861,0,1
3366,183613,0,7
3367,172123,0,8
3368,180344,0,8
3369,180954,0,8
3370,179202,0,5
3371,179205,0,8
3372,184184,0,8
3373,184186,0,8
3374,181207,0,8
3375,181209,0,8
3376,181206,0,8
3377,180969,0,8
3378,183823,0,8
3379,184355,0,8
3380,183732,0,8
3381,183733,0,8
3382,182839,0,8
3383,183634,0,7
3384,182159,0,8
3385,176080,0,8
3386,176075,0,8
3387,176090,0,8
3388,176091,0,8
3389,181215,0,8
3390,180394,0,8
3391,184220,0,8
3392,183462,0,0
3393,183464,0,8
3394,183468,0,8
3395,176081,0,8
3396,176078,0,8
3397,176082,0,8
3398,176083,0,8
3399,172128,0,8
3400,169794,0,8
3401,169798,0,8
3402,180377,0,8
3403,181247,0,8
3404,184222,0,8
3405,184223,0,8
3406,184224,0,8
3407,184225,0,8
3408,183802,0,8
3409,176866,0,8
3410,180392,0,8
3411,176062,0,8
3412,176058,0,8
3413,179210,0,8
3414,179217,0,8
3415,181212,0,8
3416,181214,0,8
3417,181216,0,8
3418,178932,0,7
3419,180395,0,8
3420,180401,0,8
3421,180356,0,8
3422,180399,0,8
3423,176067,0,8
3424,172113,0,8
3425,172115,0,8
3426,172116,0,8
3427,176827,0,8
3428,184208,0,8
3429,184209,0,8
3430,184210,0,8
3431,165335,0,0
3432,165341,0,8
3433,179178,0,8
3434,176828,0,6
3435,184379,0,8
3436,176088,0,8
3437,176048,0,8
3438,176061,0,8
3439,176064,0,8
3440,180996,0,8
3441,176860,0,8
3442,185304,0,8
3443,182554,0,8
3444,184198,0,8
3445,184199,0,8
3446,184201,0,8
3447,184204,0,8
3448,184226,0,8
3449,184227,0,8
3450,183493,0,3
3451,172075,0,8
3452,172076,0,8
3453,172077,0,8
3454,184855,0,8
3455,172118,0,8
3456,184212,0,8
3457,172079,0,8
3458,184385,0,0
3459,184389,0,8
3460,184728,0,8
3461,163415,0,0
3462,172119,0,8
3463,172126,0,8
3464,176060,0,8
3465,184214,0,8
3466,184215,0,8
3467,184219,0,8
3468,181003,0,8
3469,181006,0,8
3470,181012,0,8
3471,176084,0,8
3472,176085,0,8
3473,184196,0,8
3474,181020,0,8
3475,181023,0,8
3476,181025,0,8
3477,176086,0,8
3478,169744,0,8
3479,180997,0,8
3480,180959,0,8
3481,180967,0,8
3482,185534,0,8
3483,185555,0,0
3484,181810,0,8
3485,185382,0,8
3486,181145,0,8
3487,179255,0,8
3488,185489,0,8
3489,185352,0,7
3490,184659,0,7
3491,183790,0,8
3492,183791,0,8
3493,185501,0,8
3494,177975,0,8
3495,168013,0,8
3496,181570,0,8
3497,181574,0,8
3498,181575,0,8
3499,181577,0,8
3500,181589,0,8
3501,183781,0,8
3502,181210,0,8
3503,168010,0,0
3504,168014,0,7
3505,179008,0,8
3506,183080,0,8
3507,183078,0,8
3508,183079,0,8
3509,182807,0,0
3510,182810,0,4
3511,184947,0,8
3512,179387,0,0
3513,183662,0,8
3514,182813,0,1
3515,182815,0,1
3516,184652,0,8
3517,185030,0,8
3518,185014,0,8
3519,185017,0,8
3520,183037,0,5
3521,183724,0,8
3522,182882,0,8
3523,182885,0,7
3524,178890,0,8
3525,178892,0,8
3526,171980,0,8
3527,174608,0,7
3528,185041,0,8
3529,183772,0,8
3530,185558,0,0
3531,179800,0,8
3532,185088,0,8
3533,197852,0,8
3534,185045,0,8
3535,185178,0,8
3536,182427,0,8
3537,179550,0,7
3538,184754,0,6
3539,184758,0,8
3540,183775,0,8
3541,186567,0,8
3542,185504,0,7
3543,185505,0,7
3544,177247,0,8
3545,185180,0,8
3546,185211,0,8
3547,173564,0,7
3548,176065,0,8
3549,185353,0,0
3550,185354,0,8
3551,183782,0,8
3552,183783,0,8
3553,183784,0,8
3554,183787,0,8
3555,183789,0,8
3556,181005,0,8
3557,178038,0,8
3558,178885,0,8
3559,184943,0,8
3560,183312,0,8
3561,183329,0,8
3562,183331,0,8
3563,185499,0,6
3564,185472,0,8
3565,178887,0,8
3566,184657,0,8
3567,184667,0,8
3568,181673,0,7
3569,181676,0,7
3570,181662,0,6
3571,181666,0,0
3572,179372,0,8
3573,185496,0,8
3574,168987,0,8
3575,176619,0,4
3576,185351,0,0
3577,176079,0,8
3578,184730,0,4
3579,182225,0,7
3580,182269,0,8
3581,182266,0,8
3582,181461,0,8
3583,181571,0,8
3584,180085,0,8
3585,179837,0,8
3586,170543,0,4
3587,179813,0,8
3588,176087,0,8
3589,183792,0,8
3590,183793,0,8
3591,178340,0,8
3592,182203,0,8
3593,178341,0,8
3594,178342,0,8
3595,178344,0,8
3596,179780,0,8
3597,178303,0,8
3598,182342,0,8
3599,182345,0,8
3600,182241,0,8
3601,182319,0,8
3602,182333,0,8
3603,180182,0,8
3604,180185,0,8
3605,179817,0,8
3606,179825,0,8
3607,182340,0,8
3608,178301,0,8
3609,178302,0,8
3610,177072,0,8
3611,179520,0,8
3612,179521,0,8
3613,180204,0,8
3614,180194,0,8
3615,177075,0,8
3616,179529,0,8
3617,179976,0,8
3618,178339,0,8
3619,178343,0,8
3620,178428,0,8
3621,176855,0,0
3622,178353,0,8
3623,179414,0,7
3624,181325,0,8
3625,179519,0,8
3626,178345,0,8
3627,180956,0,8
3628,180964,0,8
3629,172071,0,8
3630,176503,0,8
3631,183034,0,8
3632,176059,0,8
3633,177967,0,8
3634,172067,0,8
3635,172069,0,8
3636,172130,0,8
3637,180742,0,8
3638,182312,0,8
3639,182337,0,7
3640,179407,0,8
3641,179411,0,8
3642,179776,0,0
3643,179779,0,7
3644,172072,0,8
3645,172081,0,8
3646,165863,0,5
3647,180184,0,8
3648,184195,0,8
3649,179801,0,8
3650,177131,0,8
3651,182316,0,8
3652,182318,0,8
3653,184767,0,8
3654,179775,0,8
3655,181445,0,8
3656,168338,0,8
3657,168339,0,8
3658,180181,0,8
3659,183041,0,8
3660,183337,0,8
3661,196407,0,8
3662,172066,0,8
3663,180180,0,7
3664,176063,0,8
3665,169960,0,8
3666,170483,0,8
3667,169563,0,8
3668,173218,0,7
3669,171685,0,8
3670,171955,0,8
3671,169725,0,8
3672,169729,0,8
3673,172018,0,8
3674,172019,0,8
3675,172021,0,8
3676,172026,0,8
3677,165817,0,7
3678,165823,0,8
3679,166060,0,8
3680,170030,0,3
3681,168324,0,8
3682,168325,0,6
3683,158986,0,8
3684,167668,0,8
3685,167669,0,8
3686,169721,0,8
3687,171991,0,8
3688,172014,0,8
3689,169743,0,8
3690,176798,0,6
3691,183235,0,8
3692,170034,0,8
3693,170036,0,6
3694,170037,0,7
3695,169724,0,8
3696,169187,0,0
3697,165556,0,8
3698,165562,0,8
3699,165565,0,8
3700,165604,0,8
3701,183657,0,8
3702,162639,0,8
3703,165610,0,8
3704,170507,0,8
3705,162640,0,7
3706,162642,0,8
3707,170176,0,8
3708,170196,0,8
3709,172064,0,8
3710,172070,0,8
3711,172073,0,8
3712,169564,0,8
3713,169565,0,8
3714,169566,0,8
3715,170479,0,8
3716,162645,0,7
3717,170494,0,8
3718,170495,0,8
3719,171240,0,8
3720,171241,0,7
3721,172074,0,8
3722,173083,0,1
3723,166593,0,3
3724,169567,0,8
3725,169568,0,8
3726,169569,0,8
3727,169570,0,8
3728,169572,0,6
3729,170486,0,8
3730,170488,0,8
3731,166597,0,6
3732,170490,0,8
3733,170492,0,8
3734,169589,0,8
3735,169590,0,8
3736,169591,0,8
3737,169592,0,8
3738,169606,0,7
3739,170521,0,8
3740,169753,0,8
3741,179408,0,0
3742,171657,0,8
3743,169573,0,7
3744,169574,0,7
3745,173089,0,8
3746,166622,0,6
3747,166599,0,8
3748,169575,0,8
3749,169576,0,6
3750,169578,0,8
3751,169581,0,7
3752,169612,0,8
3753,169613,0,7
3754,163400,-1,-1
3755,169765,0,8
3756,158975,0,8
3757,158978,0,5
3758,173094,0,8
3759,173132,0,8
3760,173133,0,8
3761,169582,0,8
3762,169586,0,8
3763,169587,0,8
3764,159098,-1,-1
3765,171040,0,8
