,EVENT_ID,forest,forest_year
3766,171074,0,8
3767,158984,0,8
3768,169745,0,8
3769,168321,0,7
3770,168323,0,7
3771,170184,0,6
3772,170874,0,2
3773,158980,0,7
3774,158982,0,4
3775,159413,-1,-1
3776,171060,0,8
3777,158987,0,7
3778,158988,0,8
3779,170195,0,8
3780,166773,0,5
3781,171837,0,8
3782,172017,0,8
3783,169746,0,8
3784,169750,0,8
3785,165641,0,8
3786,165645,0,8
3787,183455,0,8
3788,169748,0,8
3789,169755,0,8
3790,169757,0,8
3791,172726,0,8
3792,171649,0,8
3793,171671,0,8
3794,169962,0,8
3795,169976,0,8
3796,173029,0,7
3797,172578,0,8
3798,172580,0,8
3799,172583,0,8
3800,182209,0,8
3801,182322,0,8
3802,172711,0,8
3803,172712,0,8
3804,172717,0,8
3805,170542,0,8
3806,170076,0,0
3807,173075,0,4
3808,162638,0,8
3809,162985,0,8
3810,162991,0,8
3811,162992,0,8
3812,162997,0,8
3813,162998,0,8
3814,172723,0,8
3815,170573,0,8
3816,170574,0,8
3817,169777,0,8
3818,169958,0,8
3819,169970,0,8
3820,169973,0,8
3821,169775,0,8
3822,169776,0,8
3823,170174,0,6
3824,170391,0,5
3825,170049,0,8
3826,170577,0,8
3827,158389,-1,-1
3828,169786,0,8
3829,169788,0,8
3830,169959,0,8
3831,172575,0,8
3832,172559,0,5
3833,169988,0,8
3834,170464,0,8
3835,170395,0,8
3836,170975,0,8
3837,182231,0,8
3838,182246,0,8
3839,170396,0,8
3840,170041,0,7
3841,172713,0,8
3842,172724,0,8
3843,170305,0,7
3844,170314,0,8
3845,170329,0,4
3846,162858,0,8
3847,163464,0,8
3848,172595,0,8
3849,172601,0,8
3850,182321,0,7
3851,170042,0,6
3852,170044,0,7
3853,172727,0,8
3854,170177,0,8
3855,170178,0,8
3856,164213,0,7
3857,183411,0,8
3858,183427,0,8
3859,183450,0,7
3860,184180,0,7
3861,185153,0,8
3862,185155,0,7
3863,186459,0,8
3864,174016,0,8
3865,183905,0,0
3866,190587,0,8
3867,189545,0,8
3868,190187,0,8
3869,190188,0,8
3870,190189,0,8
3871,190192,0,8
3872,182801,0,8
3873,190239,0,8
3874,190241,0,8
3875,190244,0,8
3876,190247,0,8
3877,189558,0,8
3878,189576,0,0
3879,189580,0,8
3880,190194,0,8
3881,190196,0,8
3882,190197,0,8
3883,181424,0,8
3884,181425,0,8
3885,182804,0,8
3886,182805,0,8
3887,182806,0,8
3888,190052,0,8
3889,190604,0,8
3890,190590,0,7
3891,190591,0,3
3892,189871,0,8
3893,190195,0,8
3894,189497,0,1
3895,182774,0,8
3896,182778,0,8
3897,184606,0,8
3898,184607,0,8
3899,184608,0,8
3900,184611,0,8
3901,181426,0,8
3902,176510,0,0
3903,190592,0,8
3904,190593,0,8
3905,187738,0,8
3906,187739,0,8
3907,189531,0,8
3908,189520,0,8
3909,189522,0,8
3910,190184,0,8
3911,184612,0,8
3912,187622,0,8
3913,182777,0,8
3914,191324,0,7
3915,172098,0,8
3916,191356,0,4
3917,190193,0,8
3918,190190,0,8
3919,189866,0,8
3920,189942,0,7
3921,191171,0,8
3922,189776,0,8
3923,189778,0,8
3924,189779,0,8
3925,190069,0,8
3926,172101,0,8
3927,190313,0,7
3928,190307,0,0
3929,190199,0,8
3930,190204,0,8
3931,190208,0,8
3932,166851,0,8
3933,189947,0,5
3934,189922,0,6
3935,190617,0,0
3936,189780,0,8
3937,189784,0,8
3938,191070,0,0
3939,190243,0,7
3940,191227,0,8
3941,189955,0,1
3942,189957,0,8
3943,189960,0,7
3944,190470,0,2
3945,191498,0,8
3946,188992,0,8
3947,187292,0,8
3948,190594,0,8
3949,190675,0,6
3950,190249,0,8
3951,178500,0,8
3952,178032,0,8
3953,191346,0,7
3954,188993,0,8
3955,190595,0,7
3956,190596,0,8
3957,190597,0,8
3958,190598,0,8
3959,190599,0,7
3960,190605,0,8
3961,190606,0,8
3962,191501,0,8
3963,191491,0,8
3964,191453,0,8
3965,176573,0,8
3966,189047,0,8
3967,189071,0,8
3968,189080,0,8
3969,183457,0,8
3970,184322,0,8
3971,184323,0,8
3972,184327,0,8
3973,183893,0,0
3974,184182,0,5
3975,184183,0,0
3976,183546,0,8
3977,185886,0,8
3978,179815,0,8
3979,184633,0,8
3980,184174,0,6
3981,173741,0,5
3982,184177,0,7
3983,184179,0,0
3984,165010,0,8
3985,183522,0,8
3986,183907,0,7
3987,186189,0,8
3988,189043,0,8
3989,175718,0,0
3990,181756,0,8
3991,168991,0,8
3992,195474,0,0
3993,183472,0,8
3994,184635,0,8
3995,180953,0,8
3996,184853,0,8
3997,184185,0,6
3998,184187,0,0
3999,186190,0,8
4000,190600,0,8
4001,190601,0,8
4002,190603,0,8
4003,181957,0,8
4004,187525,0,8
4005,191167,0,8
4006,190727,0,8
4007,190954,0,8
4008,177533,0,8
4009,188487,0,8
4010,188515,0,8
4011,188490,0,8
4012,188505,0,8
4013,188433,0,7
4014,190935,0,8
4015,176455,0,8
4016,169217,0,8
4017,169625,0,8
4018,193432,0,8
4019,185121,0,6
4020,185115,0,7
4021,176457,0,6
4022,176458,0,8
4023,176486,0,8
4024,193340,0,8
4025,173308,0,8
4026,193434,0,8
4027,193414,0,8
4028,187089,0,8
4029,180878,0,7
4030,188431,0,8
4031,193190,0,8
4032,176454,0,7
4033,173210,0,8
4034,193347,0,8
4035,192261,0,8
4036,170974,0,8
4037,189104,0,8
4038,188347,0,8
4039,172023,0,8
4040,172942,0,8
4041,193286,0,8
4042,168854,0,8
4043,173316,0,8
4044,170153,0,8
4045,170967,0,8
4046,189851,0,8
4047,171772,0,8
4048,171792,0,8
4049,172941,0,8
4050,169214,0,8
4051,168841,0,8
4052,168839,0,8
4053,192563,0,8
4054,192681,0,0
4055,192683,0,0
4056,176479,0,0
4057,192760,0,6
4058,192761,0,8
4059,193367,0,8
4060,192263,0,8
4061,171024,0,8
4062,192696,0,8
4063,191614,0,0
4064,228569,0,0
4065,194661,0,8
4066,194917,0,7
4067,195045,0,7
4068,193370,0,7
4069,195137,0,8
4070,194428,0,8
4071,171730,0,8
4072,170966,0,8
4073,176495,0,0
4074,176496,0,7
4075,228521,0,8
4076,189284,0,8
4077,189075,0,8
4078,194427,0,8
4079,174360,0,8
4080,175333,0,8
4081,174362,0,8
4082,171719,0,8
4083,172949,0,8
4084,192659,0,0
4085,192666,0,8
4086,192669,0,8
4087,176497,0,8
4088,192843,0,8
4089,189926,0,4
4090,191493,0,8
4091,185776,0,8
4092,187500,0,8
4093,192535,0,8
4094,192844,0,8
4095,193360,0,8
4096,192750,0,8
4097,187727,0,8
4098,192621,0,0
4099,175259,0,8
4100,176459,0,7
4101,176460,0,7
4102,176461,0,8
4103,185127,0,8
4104,188971,0,8
4105,188972,0,8
4106,188973,0,8
4107,184921,0,0
4108,185651,0,8
4109,185655,0,8
4110,185767,0,8
4111,185775,0,8
4112,191372,0,8
4113,190308,0,6
4114,189738,0,8
4115,189742,0,8
4116,189757,0,8
4117,188861,0,8
4118,189339,0,8
4119,184927,0,8
4120,188494,0,8
4121,188333,0,8
4122,187200,0,8
4123,188789,0,8
4124,191468,0,0
4125,188981,0,7
4126,189762,0,8
4127,189272,0,7
4128,190306,0,0
4129,188960,0,8
4130,188951,0,8
4131,188963,0,8
4132,184928,0,7
4133,190960,0,8
4134,186747,0,8
4135,188987,0,7
4136,188979,0,8
4137,188935,0,8
4138,190310,0,7
4139,190311,0,7
4140,188964,0,8
4141,188765,0,8
4142,188988,0,7
4143,189044,0,6
4144,190939,0,8
4145,188976,0,8
4146,184923,0,4
4147,189954,0,8
4148,189045,0,8
4149,189061,0,8
4150,189274,0,8
4151,190293,0,0
4152,189765,0,8
4153,184926,0,8
4154,184925,0,8
4155,187152,0,8
4156,190944,0,8
4157,190945,0,8
4158,190949,0,8
4159,188425,0,8
4160,188485,0,8
4161,191215,0,8
4162,188984,0,7
4163,188986,0,6
4164,187436,0,8
4165,187945,0,8
4166,192600,0,8
4167,181054,0,2
4168,194072,0,8
4169,194268,0,8
4170,193362,0,8
4171,193354,0,8
4172,193358,0,8
4173,193869,0,8
4174,193812,0,8
4175,193907,0,8
4176,191622,0,5
4177,191149,0,7
4178,193871,0,8
4179,193872,0,8
4180,193908,0,8
4181,194916,0,8
4182,193906,0,7
4183,191417,0,8
4184,191427,0,8
4185,195522,0,5
4186,191162,0,8
4187,171763,0,8
4188,193433,0,8
4189,193504,0,8
4190,180902,0,5
4191,194702,0,8
4192,194050,0,8
4193,194656,0,8
4194,195002,0,8
4195,193344,0,8
4196,193298,0,8
4197,193666,0,8
4198,180898,0,8
4199,193903,0,8
4200,193904,0,8
4201,193905,0,8
4202,194277,0,8
4203,191829,0,8
4204,192026,0,0
4205,192122,0,7
4206,192373,0,8
4207,193669,0,8
4208,193900,0,8
4209,194805,0,8
4210,194431,0,8
4211,188529,0,0
4212,191567,0,8
4213,192117,0,8
4214,180869,0,7
4215,193670,0,8
4216,193672,0,8
4217,193673,0,8
4218,195674,0,8
4219,180896,0,5
4220,166407,0,8
4221,194696,0,0
4222,194700,0,2
4223,194701,0,6
4224,195034,0,8
4225,192235,0,8
4226,192601,0,8
4227,193348,0,8
4228,193377,0,8
4229,182248,0,8
4230,182255,0,8
4231,193959,0,8
4232,193914,0,8
4233,190806,0,8
4234,192619,0,8
4235,192620,0,8
4236,159200,0,0
4237,193284,0,8
4238,193285,0,8
4239,159205,0,8
4240,182258,0,8
4241,186973,0,8
4242,191391,0,8
4243,194051,0,8
4244,194052,0,8
4245,176444,0,8
4246,192408,0,8
4247,194071,0,2
4248,191411,0,8
4249,191415,0,8
4250,191367,0,8
4251,191921,0,8
4252,188448,0,8
4253,173424,0,6
4254,193437,0,8
4255,177669,0,7
4256,191394,0,8
4257,187466,0,8
4258,180119,0,0
4259,173867,0,4
4260,182127,0,0
4261,192942,0,8
4262,171687,0,8
4263,170968,0,8
4264,193435,0,7
4265,191104,0,8
4266,176151,0,7
4267,192012,0,3
4268,192783,0,8
4269,192786,0,8
4270,192788,0,8
4271,192799,0,8
4272,193436,0,8
4273,191107,0,8
4274,188447,0,8
4275,176152,0,8
4276,193125,0,8
4277,192800,0,8
4278,192803,0,8
4279,191650,0,7
4280,189548,0,8
4281,189581,0,8
4282,187387,0,0
4283,187388,0,0
4284,192591,0,8
4285,192590,0,8
4286,192592,0,8
4287,182842,0,8
4288,181611,0,8
4289,167935,0,0
4290,171230,0,4
4291,184642,0,8
4292,178794,0,8
4293,186132,0,6
4294,184727,0,8
4295,184861,0,8
4296,186662,0,8
4297,186422,0,0
4298,186423,0,0
4299,184271,0,8
4300,184273,0,8
4301,186532,0,8
4302,178861,0,8
4303,187124,0,8
4304,186425,0,0
4305,186428,0,0
4306,185876,0,8
4307,186538,0,8
4308,186540,0,8
4309,178853,0,8
4310,178855,0,8
4311,186746,0,8
4312,186752,0,7
4313,183885,0,0
4314,168965,0,7
4315,185931,0,8
4316,175242,0,0
4317,186530,0,8
4318,178929,0,8
4319,188746,0,8
4320,168969,0,4
4321,181790,0,5
4322,181755,0,8
4323,185106,0,8
4324,185998,0,0
4325,186471,0,8
4326,178852,0,8
4327,178856,0,8
4328,183879,0,6
4329,181999,0,8
4330,184307,0,8
4331,184321,0,8
4332,184357,0,8
4333,184359,0,8
4334,184363,0,8
4335,185107,0,8
4336,185109,0,8
4337,185112,0,7
4338,186451,0,8
4339,186485,0,8
4340,186753,0,8
4341,179605,0,8
4342,179609,0,8
4343,168945,0,7
4344,184617,0,8
4345,184625,0,8
4346,184626,0,8
4347,186556,0,8
4348,186558,0,8
4349,186559,0,8
4350,186561,0,8
4351,186769,0,8
4352,176682,0,5
4353,186840,0,8
4354,184365,0,8
4355,184109,0,5
4356,186426,0,8
4357,186446,0,8
4358,186460,0,8
4359,186462,0,8
4360,186490,0,8
4361,185566,0,8
4362,183868,0,6
4363,181403,0,8
4364,188632,0,8
4365,168960,0,8
4366,184629,0,8
4367,184630,0,8
4368,184639,0,8
4369,186843,0,8
4370,178923,0,8
4371,178925,0,8
4372,183876,0,8
4373,184423,0,8
4374,184428,0,8
4375,184436,0,8
4376,184603,0,8
4377,186533,0,8
4378,176092,0,8
4379,171700,0,8
4380,171702,0,8
4381,171703,0,8
4382,171704,0,8
4383,171706,0,8
4384,171707,0,8
4385,185699,0,8
4386,185025,0,8
4387,179948,0,8
4388,176095,0,8
4389,172131,0,8
4390,182244,0,8
4391,184048,0,7
4392,181610,0,8
4393,177382,0,4
4394,180734,0,0
4395,180753,0,8
4396,179082,0,0
4397,181257,0,0
4398,177838,0,8
4399,177845,0,8
4400,176568,0,8
4401,186748,0,8
4402,180196,0,8
4403,180210,0,8
4404,180519,0,8
4405,174690,0,8
4406,181259,0,0
4407,177381,0,0
4408,184605,0,8
4409,184640,0,8
4410,186749,0,8
4411,186751,0,8
4412,176529,0,8
4413,173946,0,8
4414,176093,0,8
4415,176094,0,8
4416,172133,0,8
4417,172134,0,8
4418,184093,0,7
4419,180537,0,8
4420,172136,0,8
4421,172137,0,8
4422,186564,0,8
4423,187849,0,7
4424,186941,0,8
4425,187615,0,8
4426,187209,0,8
4427,186848,0,8
4428,189156,0,8
4429,189132,0,8
4430,189134,0,8
4431,189133,0,8
4432,188197,0,8
4433,161229,0,8
4434,189809,0,8
4435,189097,0,6
4436,189100,0,8
4437,182769,0,8
4438,182773,0,8
4439,188139,0,8
4440,188285,0,8
4441,188132,0,8
4442,188134,0,8
4443,189135,0,8
4444,188201,0,8
4445,189814,0,8
4446,187156,0,8
4447,189144,0,8
4448,189145,0,8
4449,189146,0,8
4450,189147,0,8
4451,198811,0,8
4452,198814,0,8
4453,198815,0,8
4454,188141,0,8
4455,188167,0,8
4456,182787,0,8
4457,189140,0,8
4458,196236,0,8
4459,186750,0,8
4460,187750,0,8
4461,187094,0,8
4462,187546,0,8
4463,189141,0,8
4464,189142,0,8
4465,189143,0,8
4466,215426,0,8
4467,182779,0,8
4468,198366,0,8
4469,198368,0,8
4470,197142,0,8
4471,186997,0,8
4472,186998,0,8
4473,187001,0,8
4474,187002,0,8
4475,189308,0,6
4476,191653,0,8
4477,189320,0,8
4478,164162,0,8
4479,198816,0,8
4480,197800,0,8
4481,188200,0,8
4482,181419,0,7
4483,186542,0,8
4484,197801,0,8
4485,196224,0,8
4486,163456,-1,-1
4487,188288,0,7
4488,170958,0,4
4489,188192,0,8
4490,188181,0,8
4491,186850,0,8
4492,186849,0,8
4493,189139,0,8
4494,186942,0,8
4495,185498,0,8
4496,198272,0,8
4497,196378,0,8
4498,196385,0,8
4499,192767,0,8
4500,192768,0,8
4501,196235,0,8
4502,189363,0,0
4503,189370,0,8
4504,189126,0,8
4505,187096,0,8
4506,189138,0,8
4507,189129,0,8
4508,189128,0,8
4509,189130,0,8
4510,182797,0,8
4511,186920,0,8
4512,186527,0,8
4513,186536,0,8
4514,186802,0,8
4515,186803,0,8
4516,187323,0,7
4517,197332,0,8
4518,193950,0,8
4519,196858,0,0
4520,196815,0,7
4521,181413,0,8
4522,188558,0,8
4523,188824,0,8
4524,171134,0,8
4525,198064,0,8
4526,187885,0,7
4527,188205,0,8
4528,175323,0,8
4529,175647,0,8
4530,188845,0,8
4531,188865,0,8
4532,188873,0,8
4533,182574,0,8
4534,187390,0,0
4535,189701,0,2
4536,188292,0,8
4537,187521,0,8
4538,187522,0,8
4539,187523,0,8
4540,189546,0,8
4541,197477,0,8
4542,186937,0,8
4543,188199,0,8
4544,186568,0,8
4545,189303,0,8
4546,189328,0,8
4547,189300,0,8
4548,189378,0,7
4549,182776,0,8
4550,188043,0,8
4551,182782,0,8
4552,186671,0,8
4553,189815,0,8
4554,189816,0,8
4555,188140,0,8
4556,188947,0,8
4557,188949,0,8
4558,189329,0,8
4559,189330,0,8
4560,189331,0,8
4561,189385,0,8
4562,189388,0,8
4563,188629,0,8
4564,188859,0,8
4565,186704,0,0
4566,186638,0,8
4567,187883,0,7
4568,187488,0,8
4569,189342,0,0
4570,189347,0,7
4571,189151,0,8
4572,189296,0,8
4573,189299,0,8
4574,189547,0,8
4575,187090,0,8
4576,197478,0,8
4577,189770,0,8
4578,189772,0,8
4579,189773,0,8
4580,188711,0,7
4581,189340,0,8
4582,189341,0,6
4583,189343,0,8
4584,189345,0,7
4585,189382,0,8
4586,189728,0,2
4587,195815,0,8
4588,195817,0,8
4589,195818,0,8
4590,197808,0,8
4591,197827,0,8
4592,197055,0,8
4593,197080,0,8
4594,197081,0,8
4595,197088,0,8
4596,197090,0,8
4597,197096,0,8
4598,197107,0,8
4599,196433,0,8
4600,196563,0,8
4601,198000,0,8
4602,198007,0,8
4603,198042,0,8
4604,196414,0,8
4605,196413,0,8
4606,196415,0,8
4607,178361,0,8
4608,197963,0,8
4609,192518,0,8
4610,197928,0,8
4611,198312,0,8
4612,198230,0,8
4613,198288,0,8
4614,198289,0,8
4615,196640,0,8
4616,197999,0,8
4617,198006,0,8
4618,198010,0,8
4619,196405,0,8
4620,197629,0,8
4621,197631,0,8
4622,197638,0,8
4623,196786,0,8
4624,192558,0,7
4625,187611,0,6
4626,197098,0,4
4627,197100,0,8
4628,196446,0,8
4629,198081,0,8
4630,196438,0,8
4631,191776,0,0
4632,198072,0,8
4633,196877,0,8
4634,196795,0,8
4635,196617,0,8
4636,196616,0,8
4637,197567,0,8
4638,192050,0,8
4639,197843,0,8
4640,196619,0,8
4641,196620,0,8
4642,196621,0,8
4643,198122,0,8
4644,198124,0,8
4645,198125,0,8
4646,198119,0,8
4647,198130,0,8
4648,196493,0,8
4649,196494,0,8
4650,196927,0,8
4651,196929,0,8
4652,196930,0,8
4653,199870,0,8
4654,199871,0,8
4655,198082,0,8
4656,198084,0,8
4657,198131,0,8
4658,198135,0,8
4659,198796,0,8
4660,198797,0,8
4661,197887,0,8
4662,198353,0,8
4663,198354,0,8
4664,196469,0,8
4665,197706,0,8
4666,197707,0,8
4667,198359,0,8
4668,198360,0,8
4669,197574,0,8
4670,197580,0,8
4671,198375,0,8
4672,169598,0,0
4673,197643,0,8
4674,197625,0,8
4675,196623,0,8
4676,196624,0,8
4677,196625,0,8
4678,196626,0,8
4679,196628,0,8
4680,197511,0,8
4681,197085,0,8
4682,196932,0,8
4683,196923,0,8
4684,198073,0,8
4685,198075,0,8
4686,198076,0,8
4687,198077,0,8
4688,199872,0,8
4689,199875,0,8
4690,199877,0,8
4691,199879,0,8
4692,198729,0,8
4693,199085,0,8
4694,198279,0,8
4695,192394,0,8
4696,198355,0,8
4697,198356,0,8
4698,198357,0,8
4699,198358,0,8
4700,197702,0,8
4701,195896,0,6
4702,195898,0,7
4703,197708,0,8
4704,198215,0,8
4705,198216,0,8
4706,197339,0,8
4707,197340,0,8
4708,197333,0,8
4709,196548,0,8
4710,196549,0,8
4711,196550,0,8
4712,197590,0,8
4713,262539,0,8
4714,262541,0,8
4715,195856,0,8
4716,195857,0,8
4717,196234,0,8
4718,195860,0,7
4719,197621,0,8
4720,199866,0,8
4721,199869,0,8
4722,197851,0,8
4723,198080,0,8
4724,198297,0,8
4725,198298,0,8
4726,198730,0,8
4727,198732,0,8
4728,198760,0,8
4729,198282,0,8
4730,196481,0,8
4731,194030,0,8
4732,197342,0,8
4733,197343,0,8
4734,197344,0,8
4735,196483,0,8
4736,197841,0,8
4737,196418,0,8
4738,196618,0,8
4739,192546,0,8
4740,192550,0,8
4741,192555,0,8
4742,192557,0,8
4743,198070,0,8
4744,197074,0,8
4745,196488,0,8
4746,196489,0,8
4747,196490,0,8
4748,196491,0,8
4749,196492,0,8
4750,198727,0,8
4751,198728,0,8
4752,197835,0,8
4753,197836,0,8
4754,197837,0,8
4755,197005,0,8
4756,197910,0,8
4757,192541,0,8
4758,198067,0,8
4759,192559,0,8
4760,192560,0,8
4761,195827,0,8
4762,195828,0,8
4763,195829,0,8
4764,195830,0,8
4765,195855,0,8
4766,198277,0,8
4767,197831,0,8
4768,197833,0,8
4769,189040,0,8
4770,197290,0,8
4771,197293,0,8
4772,198058,0,8
4773,198059,0,8
4774,198060,0,8
4775,198062,0,8
4776,198063,0,8
4777,198065,0,8
4778,192543,0,8
4779,198068,0,8
4780,198069,0,8
4781,198061,0,8
4782,198032,0,8
4783,198055,0,8
4784,197842,0,8
4785,197847,0,8
4786,197844,0,8
4787,196291,0,8
4788,196293,0,8
4789,196295,0,8
4790,196298,0,8
4791,197834,0,8
4792,196987,0,5
4793,196996,0,8
4794,192556,0,8
4795,197294,0,8
4796,198159,0,8
4797,198160,0,8
4798,192384,0,8
4799,192385,0,8
4800,192387,0,8
4801,192392,0,8
4802,198066,0,8
4803,198074,0,8
4804,198078,0,8
4805,197059,0,7
4806,197060,0,8
4807,197061,0,3
4808,195735,0,8
4809,195819,0,8
4810,195825,0,8
4811,197608,0,8
4812,195809,0,8
4813,198322,0,8
4814,197849,0,8
4815,196789,0,8
4816,196790,0,8
4817,196765,0,8
4818,196766,0,8
4819,196767,0,8
4820,196768,0,8
4821,196760,0,8
4822,192381,0,8
4823,192382,0,8
4824,198148,0,8
4825,199880,0,8
4826,199882,0,8
4827,201336,0,8
4828,201337,0,8
4829,195852,0,8
4830,198207,0,8
4831,178372,0,8
4832,195816,0,8
4833,195734,0,8
4834,197423,0,8
4835,197424,0,8
4836,197640,0,8
4837,197670,0,8
4838,198283,0,8
4839,198473,0,8
4840,197428,0,8
4841,196461,0,8
4842,201338,0,8
4843,201339,0,8
4844,198761,0,8
4845,198795,0,8
4846,196792,0,8
4847,196787,0,8
4848,197671,0,8
4849,197840,0,8
4850,198475,0,8
4851,196631,0,8
4852,198141,0,7
4853,198144,0,8
4854,198145,0,8
4855,198146,0,8
4856,196460,0,8
4857,196560,0,8
4858,196568,0,8
4859,196570,0,8
4860,196572,0,8
4861,198284,0,8
4862,198134,0,8
4863,188812,0,8
4864,188826,0,8
4865,198016,0,8
4866,198020,0,8
4867,198029,0,8
4868,198002,0,8
4869,196194,0,8
4870,195635,0,7
4871,197929,0,8
4872,198259,0,8
4873,197917,0,8
4874,198291,0,8
4875,198293,0,8
4876,198294,0,8
4877,196472,0,8
4878,178366,0,8
4879,178367,0,8
4880,195590,0,8
4881,197634,0,8
4882,197635,0,8
4883,197637,0,8
4884,197642,0,8
4885,197705,0,8
4886,196187,0,8
4887,198001,0,8
4888,192402,0,8
4889,198150,0,8
4890,197583,0,8
4891,196409,0,8
4892,192769,0,8
4893,197932,0,8
4894,198262,0,8
4895,198223,0,8
4896,196434,0,8
4897,196435,0,8
4898,198021,0,8
4899,198026,0,8
4900,198027,0,8
4901,198028,0,8
4902,196484,0,8
4903,194574,0,8
4904,194577,0,8
4905,194591,0,8
4906,194602,0,8
4907,180572,0,8
4908,192529,0,8
4909,198227,0,8
4910,196347,0,8
4911,197115,0,8
4912,197116,0,8
4913,197120,0,8
4914,196205,0,8
4915,188821,0,8
4916,192403,0,8
4917,196406,0,8
4918,196412,0,8
4919,198824,0,8
4920,198860,0,8
4921,179940,0,8
4922,198044,0,6
4923,198224,0,8
4924,198225,0,8
4925,198226,0,8
4926,198228,0,8
4927,198229,0,8
4928,196054,0,8
4929,196853,0,8
4930,197992,0,8
4931,198005,0,8
4932,197627,0,8
4933,197633,0,8
4934,192519,0,7
4935,192520,0,7
4936,198316,0,7
4937,197390,0,8
4938,192530,0,8
4939,190182,0,8
4940,197904,0,8
4941,197570,0,8
4942,197054,0,8
4943,198311,0,8
4944,188834,0,8
4945,197979,0,8
4946,198004,0,8
4947,195820,0,7
4948,198861,0,8
4949,197829,0,8
4950,196928,0,8
4951,196559,0,8
4952,198046,0,6
4953,198048,0,8
4954,198049,0,0
4955,198050,0,7
4956,196419,0,8
4957,196425,0,8
4958,198315,0,8
4959,198318,0,8
4960,198346,0,8
4961,196641,0,8
4962,196808,0,8
4963,198041,0,8
4964,198043,0,8
4965,198045,0,8
4966,198047,0,8
4967,198314,0,8
4968,196381,0,8
4969,196383,0,8
4970,198267,0,8
4971,198817,0,8
4972,198818,0,8
4973,195859,0,8
4974,195264,0,8
4975,197830,0,8
4976,197832,0,8
4977,197895,0,8
4978,198149,0,8
4979,198217,0,8
4980,198219,0,8
4981,192770,0,8
4982,192773,0,8
4983,192771,0,8
4984,197860,0,8
4985,197959,0,8
4986,197985,0,8
4987,196479,0,8
4988,180628,0,8
4989,198030,0,8
4990,198347,0,8
4991,198349,0,8
4992,198350,0,8
4993,198351,0,8
4994,198352,0,8
4995,196867,0,8
4996,198051,0,8
4997,198056,0,8
4998,198057,0,8
4999,198819,0,8
5000,198820,0,8